matchday,date,season,apoints,awin,AwayTeam,HomeTeam,FTHG,FTAG,covid19,HAdyad
26,2020-10-27,1819,1,0,Hertha,Dortmund,2,2,0,DortmundHertha
26,2020-10-27,1819,3,1,Wolfsburg,Fortuna Dusseldorf,0,3,0,Fortuna DusseldorfWolfsburg
26,2020-10-27,1819,3,1,Augsburg,Hannover,1,2,0,HannoverAugsburg
26,2020-10-27,1819,0,0,Stuttgart,Hoffenheim,4,0,0,HoffenheimStuttgart
26,2020-10-27,1819,3,1,Bayern Munich,Mainz,1,2,0,MainzBayern Munich
26,2020-10-28,1819,1,0,Ein Frankfurt,Nurnberg,1,1,0,NurnbergEin Frankfurt
26,2020-10-28,1819,1,0,Schalke 04,RB Leipzig,0,0,0,RB LeipzigSchalke 04
26,2020-10-28,1819,3,1,Leverkusen,Werder Bremen,2,6,0,Werder BremenLeverkusen
27,2020-11-02,1819,3,1,Ein Frankfurt,Stuttgart,0,3,0,StuttgartEin Frankfurt
27,2020-11-03,1819,1,0,Nurnberg,Augsburg,2,2,0,AugsburgNurnberg
27,2020-11-03,1819,1,0,Freiburg,Bayern Munich,1,1,0,Bayern MunichFreiburg
27,2020-11-03,1819,3,1,RB Leipzig,Hertha,0,3,0,HerthaRB Leipzig
27,2020-11-03,1819,3,1,Hoffenheim,Leverkusen,1,4,0,LeverkusenHoffenheim
27,2020-11-03,1819,0,0,Hannover,Schalke 04,3,1,0,Schalke 04Hannover
27,2020-11-03,1819,3,1,Dortmund,Wolfsburg,0,1,0,WolfsburgDortmund
27,2020-11-04,1819,0,0,Fortuna Dusseldorf,M'gladbach,3,0,0,M'gladbachFortuna Dusseldorf
27,2020-11-04,1819,0,0,Werder Bremen,Mainz,2,1,0,MainzWerder Bremen
28,2020-11-09,1819,0,0,Wolfsburg,Hannover,2,1,0,HannoverWolfsburg
28,2020-11-10,1819,0,0,Bayern Munich,Dortmund,3,2,0,DortmundBayern Munich
28,2020-11-10,1819,0,0,Hertha,Fortuna Dusseldorf,4,1,0,Fortuna DusseldorfHertha
28,2020-11-10,1819,3,1,Mainz,Freiburg,1,3,0,FreiburgMainz
28,2020-11-10,1819,0,0,Augsburg,Hoffenheim,2,1,0,HoffenheimAugsburg
28,2020-11-10,1819,3,1,Stuttgart,Nurnberg,0,2,0,NurnbergStuttgart
28,2020-11-10,1819,3,1,M'gladbach,Werder Bremen,1,3,0,Werder BremenM'gladbach
28,2020-11-11,1819,0,0,Schalke 04,Ein Frankfurt,3,0,0,Ein FrankfurtSchalke 04
28,2020-11-11,1819,0,0,Leverkusen,RB Leipzig,3,0,0,RB LeipzigLeverkusen
29,2020-11-23,1819,0,0,Stuttgart,Leverkusen,2,0,0,LeverkusenStuttgart
29,2020-11-24,1819,3,1,Ein Frankfurt,Augsburg,1,3,0,AugsburgEin Frankfurt
29,2020-11-24,1819,1,0,Fortuna Dusseldorf,Bayern Munich,3,3,0,Bayern MunichFortuna Dusseldorf
29,2020-11-24,1819,1,0,Hoffenheim,Hertha,3,3,0,HerthaHoffenheim
29,2020-11-24,1819,3,1,Dortmund,Mainz,1,2,0,MainzDortmund
29,2020-11-24,1819,0,0,Nurnberg,Schalke 04,5,2,0,Schalke 04Nurnberg
29,2020-11-24,1819,0,0,RB Leipzig,Wolfsburg,1,0,0,WolfsburgRB Leipzig
29,2020-11-25,1819,1,0,Werder Bremen,Freiburg,1,1,0,FreiburgWerder Bremen
29,2020-11-25,1819,0,0,Hannover,M'gladbach,4,1,0,M'gladbachHannover
30,2020-12-01,1819,0,0,Freiburg,Dortmund,2,0,0,DortmundFreiburg
30,2020-12-01,1819,3,1,Hertha,Hannover,0,2,0,HannoverHertha
30,2020-12-01,1819,1,0,Schalke 04,Hoffenheim,1,1,0,HoffenheimSchalke 04
30,2020-12-01,1819,0,0,Augsburg,Stuttgart,1,0,0,StuttgartAugsburg
30,2020-12-01,1819,3,1,Bayern Munich,Werder Bremen,1,2,0,Werder BremenBayern Munich
30,2020-12-02,1819,3,1,Wolfsburg,Ein Frankfurt,1,2,0,Ein FrankfurtWolfsburg
30,2020-12-02,1819,0,0,M'gladbach,RB Leipzig,2,0,0,RB LeipzigM'gladbach
30,2020-12-03,1819,1,0,Leverkusen,Nurnberg,1,1,0,NurnbergLeverkusen
30,2020-11-30,1819,3,1,Mainz,Fortuna Dusseldorf,0,1,0,Fortuna DusseldorfMainz
31,2020-12-07,1819,0,0,Fortuna Dusseldorf,Werder Bremen,3,1,0,Werder BremenFortuna Dusseldorf
31,2020-12-08,1819,0,0,Nurnberg,Bayern Munich,3,0,0,Bayern MunichNurnberg
31,2020-12-08,1819,0,0,RB Leipzig,Freiburg,3,0,0,FreiburgRB Leipzig
31,2020-12-08,1819,0,0,Ein Frankfurt,Hertha,1,0,0,HerthaEin Frankfurt
31,2020-12-08,1819,0,0,Augsburg,Leverkusen,1,0,0,LeverkusenAugsburg
31,2020-12-08,1819,3,1,Dortmund,Schalke 04,1,2,0,Schalke 04Dortmund
31,2020-12-08,1819,1,0,Hoffenheim,Wolfsburg,2,2,0,WolfsburgHoffenheim
31,2020-12-09,1819,0,0,Stuttgart,M'gladbach,3,0,0,M'gladbachStuttgart
31,2020-12-09,1819,1,0,Hannover,Mainz,1,1,0,MainzHannover
32,2020-12-14,1819,3,1,Wolfsburg,Nurnberg,0,2,0,NurnbergWolfsburg
32,2020-12-15,1819,1,0,Schalke 04,Augsburg,1,1,0,AugsburgSchalke 04
32,2020-12-15,1819,0,0,Werder Bremen,Dortmund,2,1,0,DortmundWerder Bremen
32,2020-12-15,1819,0,0,Freiburg,Fortuna Dusseldorf,2,0,0,Fortuna DusseldorfFreiburg
32,2020-12-15,1819,3,1,Bayern Munich,Hannover,0,4,0,HannoverBayern Munich
32,2020-12-15,1819,1,0,M'gladbach,Hoffenheim,0,0,0,HoffenheimM'gladbach
32,2020-12-15,1819,0,0,Hertha,Stuttgart,2,1,0,StuttgartHertha
32,2020-12-16,1819,0,0,Leverkusen,Ein Frankfurt,2,1,0,Ein FrankfurtLeverkusen
32,2020-12-16,1819,0,0,Mainz,RB Leipzig,4,1,0,RB LeipzigMainz
33,2020-12-18,1819,0,0,Dortmund,Fortuna Dusseldorf,2,1,0,Fortuna DusseldorfDortmund
33,2020-12-18,1819,1,0,Augsburg,Hertha,2,2,0,HerthaAugsburg
33,2020-12-18,1819,0,0,Nurnberg,M'gladbach,2,0,0,M'gladbachNurnberg
33,2020-12-18,1819,0,0,Stuttgart,Wolfsburg,2,0,0,WolfsburgStuttgart
33,2020-12-19,1819,0,0,RB Leipzig,Bayern Munich,1,0,0,Bayern MunichRB Leipzig
33,2020-12-19,1819,1,0,Hannover,Freiburg,1,1,0,FreiburgHannover
33,2020-12-19,1819,1,0,Ein Frankfurt,Mainz,2,2,0,MainzEin Frankfurt
33,2020-12-19,1819,3,1,Leverkusen,Schalke 04,1,2,0,Schalke 04Leverkusen
33,2020-12-19,1819,1,0,Hoffenheim,Werder Bremen,1,1,0,Werder BremenHoffenheim
34,2020-12-21,1819,0,0,M'gladbach,Dortmund,2,1,0,DortmundM'gladbach
34,2020-12-22,1819,3,1,Bayern Munich,Ein Frankfurt,0,3,0,Ein FrankfurtBayern Munich
34,2020-12-22,1819,3,1,Fortuna Dusseldorf,Hannover,0,1,0,HannoverFortuna Dusseldorf
34,2020-12-22,1819,0,0,Hertha,Leverkusen,3,1,0,LeverkusenHertha
34,2020-12-22,1819,3,1,Freiburg,Nurnberg,0,1,0,NurnbergFreiburg
34,2020-12-22,1819,0,0,Werder Bremen,RB Leipzig,3,2,0,RB LeipzigWerder Bremen
34,2020-12-22,1819,3,1,Schalke 04,Stuttgart,1,3,0,StuttgartSchalke 04
34,2020-12-23,1819,3,1,Wolfsburg,Augsburg,2,3,0,AugsburgWolfsburg
34,2020-12-23,1819,1,0,Mainz,Hoffenheim,1,1,0,HoffenheimMainz
1,2019-08-16,1920,1,0,Hertha,Bayern Munich,2,2,0,Bayern MunichHertha
1,2019-08-17,1920,0,0,Augsburg,Dortmund,5,1,0,DortmundAugsburg
1,2019-08-17,1920,3,1,Fortuna Dusseldorf,Werder Bremen,1,3,0,Werder BremenFortuna Dusseldorf
1,2019-08-17,1920,0,0,Paderborn,Leverkusen,3,2,0,LeverkusenPaderborn
1,2019-08-17,1920,0,0,Mainz,Freiburg,3,0,0,FreiburgMainz
1,2019-08-17,1920,0,0,FC Koln,VfL Wolfsburg,2,1,0,VfL WolfsburgFC Koln
1,2019-08-17,1920,1,0,Schalke 04,M'gladbach,0,0,0,M'gladbachSchalke 04
1,2019-08-18,1920,0,0,Hoffenheim,Ein Frankfurt,1,0,0,Ein FrankfurtHoffenheim
1,2019-08-18,1920,3,1,RB Leipzig,1. FC Union Berlin,0,4,0,1. FC Union BerlinRB Leipzig
2,2019-08-23,1920,3,1,Dortmund,FC Koln,1,3,0,FC KolnDortmund
2,2019-08-24,1920,3,1,Leverkusen,Fortuna Dusseldorf,1,3,0,Fortuna DusseldorfLeverkusen
2,2019-08-24,1920,3,1,M'gladbach,Mainz,1,3,0,MainzM'gladbach
2,2019-08-24,1920,0,0,Werder Bremen,Hoffenheim,3,2,0,HoffenheimWerder Bremen
2,2019-08-24,1920,1,0,1. FC Union Berlin,Augsburg,1,1,0,Augsburg1. FC Union Berlin
2,2019-08-24,1920,3,1,Freiburg,Paderborn,1,3,0,PaderbornFreiburg
2,2019-08-24,1920,3,1,Bayern Munich,Schalke 04,0,3,0,Schalke 04Bayern Munich
2,2019-08-25,1920,0,0,Ein Frankfurt,RB Leipzig,2,1,0,RB LeipzigEin Frankfurt
2,2019-08-25,1920,3,1,Wolfsburg,Hertha,0,3,0,HerthaWolfsburg
3,2019-08-30,1920,3,1,RB Leipzig,M'gladbach,1,3,0,M'gladbachRB Leipzig
3,2019-08-31,1920,0,0,Hertha,Schalke 04,3,0,0,Schalke 04Hertha
3,2019-08-31,1920,0,0,Mainz,Bayern Munich,6,1,0,Bayern MunichMainz
3,2019-08-31,1920,1,0,Hoffenheim,Leverkusen,0,0,0,LeverkusenHoffenheim
3,2019-08-31,1920,3,1,FC Koln,Freiburg,1,2,0,FreiburgFC Koln
3,2019-08-31,1920,1,0,Paderborn,VfL Wolfsburg,1,1,0,VfL WolfsburgPaderborn
3,2019-08-31,1920,0,0,Dortmund,1. FC Union Berlin,3,1,0,1. FC Union BerlinDortmund
3,2019-09-01,1920,0,0,Augsburg,Werder Bremen,3,2,0,Werder BremenAugsburg
3,2019-09-01,1920,0,0,Fortuna Dusseldorf,Ein Frankfurt,2,1,0,Ein FrankfurtFortuna Dusseldorf
4,2019-09-13,1920,1,0,Wolfsburg,Fortuna Dusseldorf,1,1,0,Fortuna DusseldorfWolfsburg
4,2019-09-14,1920,3,1,M'gladbach,FC Koln,0,1,0,FC KolnM'gladbach
4,2019-09-14,1920,0,0,Leverkusen,Dortmund,4,0,0,DortmundLeverkusen
4,2019-09-14,1920,0,0,Hertha,Mainz,2,1,0,MainzHertha
4,2019-09-14,1920,0,0,Ein Frankfurt,Augsburg,2,1,0,AugsburgEin Frankfurt
4,2019-09-14,1920,3,1,Werder Bremen,1. FC Union Berlin,1,2,0,1. FC Union BerlinWerder Bremen
4,2019-09-14,1920,1,0,Bayern Munich,RB Leipzig,1,1,0,RB LeipzigBayern Munich
4,2019-09-15,1920,3,1,Freiburg,Hoffenheim,0,3,0,HoffenheimFreiburg
4,2019-09-15,1920,3,1,Schalke 04,Paderborn,1,5,0,PaderbornSchalke 04
5,2019-09-20,1920,0,0,Mainz,Schalke 04,2,1,0,Schalke 04Mainz
5,2019-09-21,1920,0,0,Paderborn,Hertha,2,1,0,HerthaPaderborn
5,2019-09-21,1920,0,0,FC Koln,Bayern Munich,4,0,0,Bayern MunichFC Koln
5,2019-09-21,1920,0,0,1. FC Union Berlin,Leverkusen,2,0,0,Leverkusen1. FC Union Berlin
5,2019-09-21,1920,1,0,Augsburg,Freiburg,1,1,0,FreiburgAugsburg
5,2019-09-21,1920,3,1,RB Leipzig,Werder Bremen,0,3,0,Werder BremenRB Leipzig
5,2019-09-22,1920,0,0,Fortuna Dusseldorf,M'gladbach,2,1,0,M'gladbachFortuna Dusseldorf
5,2019-09-22,1920,1,0,Dortmund,Ein Frankfurt,2,2,0,Ein FrankfurtDortmund
5,2019-09-23,1920,1,0,Hoffenheim,VfL Wolfsburg,1,1,0,VfL WolfsburgHoffenheim
6,2019-09-27,1920,3,1,Ein Frankfurt,1. FC Union Berlin,1,2,0,1. FC Union BerlinEin Frankfurt
6,2019-09-28,1920,3,1,Wolfsburg,Mainz,0,1,0,MainzWolfsburg
6,2019-09-28,1920,3,1,M'gladbach,Hoffenheim,0,3,0,HoffenheimM'gladbach
6,2019-09-28,1920,3,1,Leverkusen,Augsburg,0,3,0,AugsburgLeverkusen
6,2019-09-28,1920,3,1,Bayern Munich,Paderborn,2,3,0,PaderbornBayern Munich
6,2019-09-28,1920,3,1,Schalke 04,RB Leipzig,1,3,0,RB LeipzigSchalke 04
6,2019-09-28,1920,1,0,Werder Bremen,Dortmund,2,2,0,DortmundWerder Bremen
6,2019-09-29,1920,3,1,Freiburg,Fortuna Dusseldorf,1,2,0,Fortuna DusseldorfFreiburg
6,2019-09-29,1920,3,1,Hertha,FC Koln,0,4,0,FC KolnHertha
7,2019-10-04,1920,0,0,Fortuna Dusseldorf,Hertha,3,1,0,HerthaFortuna Dusseldorf
7,2019-10-05,1920,3,1,Hoffenheim,Bayern Munich,1,2,0,Bayern MunichHoffenheim
7,2019-10-05,1920,1,0,RB Leipzig,Leverkusen,1,1,0,LeverkusenRB Leipzig
7,2019-10-05,1920,1,0,Dortmund,Freiburg,2,2,0,FreiburgDortmund
7,2019-10-05,1920,3,1,Mainz,Paderborn,1,2,0,PaderbornMainz
7,2019-10-05,1920,1,0,FC Koln,Schalke 04,1,1,0,Schalke 04FC Koln
7,2019-10-06,1920,0,0,Augsburg,M'gladbach,5,1,0,M'gladbachAugsburg
7,2019-10-06,1920,0,0,1. FC Union Berlin,VfL Wolfsburg,1,0,0,VfL Wolfsburg1. FC Union Berlin
7,2019-10-06,1920,1,0,Werder Bremen,Ein Frankfurt,2,2,0,Ein FrankfurtWerder Bremen
8,2019-10-18,1920,0,0,Leverkusen,Ein Frankfurt,3,0,0,Ein FrankfurtLeverkusen
8,2019-10-19,1920,1,0,Hertha,Werder Bremen,1,1,0,Werder BremenHertha
8,2019-10-19,1920,0,0,Mainz,Fortuna Dusseldorf,1,0,0,Fortuna DusseldorfMainz
8,2019-10-19,1920,1,0,Bayern Munich,Augsburg,2,2,0,AugsburgBayern Munich
8,2019-10-19,1920,0,0,Freiburg,1. FC Union Berlin,2,0,0,1. FC Union BerlinFreiburg
8,2019-10-19,1920,1,0,Wolfsburg,RB Leipzig,1,1,0,RB LeipzigWolfsburg
8,2019-10-19,1920,0,0,M'gladbach,Dortmund,1,0,0,DortmundM'gladbach
8,2019-10-20,1920,0,0,Paderborn,FC Koln,3,0,0,FC KolnPaderborn
8,2019-10-20,1920,0,0,Schalke 04,Hoffenheim,2,0,0,HoffenheimSchalke 04
9,2019-10-25,1920,0,0,FC Koln,Mainz,3,1,0,MainzFC Koln
9,2019-10-26,1920,1,0,Dortmund,Schalke 04,0,0,0,Schalke 04Dortmund
9,2019-10-26,1920,3,1,Hoffenheim,Hertha,2,3,0,HerthaHoffenheim
9,2019-10-26,1920,0,0,1. FC Union Berlin,Bayern Munich,2,1,0,Bayern Munich1. FC Union Berlin
9,2019-10-26,1920,0,0,RB Leipzig,Freiburg,2,1,0,FreiburgRB Leipzig
9,2019-10-26,1920,0,0,Fortuna Dusseldorf,Paderborn,2,0,0,PaderbornFortuna Dusseldorf
9,2019-10-26,1920,1,0,Werder Bremen,Leverkusen,2,2,0,LeverkusenWerder Bremen
9,2019-10-27,1920,1,0,Augsburg,VfL Wolfsburg,0,0,0,VfL WolfsburgAugsburg
9,2019-10-27,1920,0,0,Ein Frankfurt,M'gladbach,4,2,0,M'gladbachEin Frankfurt
10,2019-11-01,1920,0,0,Paderborn,Hoffenheim,3,0,0,HoffenheimPaderborn
10,2019-11-02,1920,0,0,Bayern Munich,Ein Frankfurt,5,1,0,Ein FrankfurtBayern Munich
10,2019-11-02,1920,0,0,Wolfsburg,Dortmund,3,0,0,DortmundWolfsburg
10,2019-11-02,1920,1,0,Freiburg,Werder Bremen,2,2,0,Werder BremenFreiburg
10,2019-11-02,1920,3,1,M'gladbach,Leverkusen,1,2,0,LeverkusenM'gladbach
10,2019-11-02,1920,0,0,Mainz,RB Leipzig,8,0,0,RB LeipzigMainz
10,2019-11-02,1920,0,0,Hertha,1. FC Union Berlin,1,0,0,1. FC Union BerlinHertha
10,2019-11-03,1920,0,0,FC Koln,Fortuna Dusseldorf,2,0,0,Fortuna DusseldorfFC Koln
10,2019-11-03,1920,3,1,Schalke 04,Augsburg,2,3,0,AugsburgSchalke 04
11,2019-11-08,1920,3,1,Hoffenheim,FC Koln,1,2,0,FC KolnHoffenheim
11,2019-11-09,1920,1,0,Fortuna Dusseldorf,Schalke 04,3,3,0,Schalke 04Fortuna Dusseldorf
11,2019-11-09,1920,3,1,RB Leipzig,Hertha,2,4,0,HerthaRB Leipzig
11,2019-11-09,1920,3,1,1. FC Union Berlin,Mainz,2,3,0,Mainz1. FC Union Berlin
11,2019-11-09,1920,3,1,Augsburg,Paderborn,0,1,0,PaderbornAugsburg
11,2019-11-09,1920,0,0,Dortmund,Bayern Munich,4,0,0,Bayern MunichDortmund
11,2019-11-10,1920,0,0,Werder Bremen,M'gladbach,3,1,0,M'gladbachWerder Bremen
11,2019-11-10,1920,3,1,Leverkusen,VfL Wolfsburg,0,2,0,VfL WolfsburgLeverkusen
11,2019-11-10,1920,0,0,Ein Frankfurt,Freiburg,1,0,0,FreiburgEin Frankfurt
12,2019-11-22,1920,1,0,Paderborn,Dortmund,3,3,0,DortmundPaderborn
12,2019-11-23,1920,3,1,Wolfsburg,Ein Frankfurt,0,2,0,Ein FrankfurtWolfsburg
12,2019-11-23,1920,3,1,Schalke 04,Werder Bremen,1,2,0,Werder BremenSchalke 04
12,2019-11-23,1920,3,1,Bayern Munich,Fortuna Dusseldorf,0,4,0,Fortuna DusseldorfBayern Munich
12,2019-11-23,1920,1,0,Freiburg,Leverkusen,1,1,0,LeverkusenFreiburg
12,2019-11-23,1920,0,0,M'gladbach,1. FC Union Berlin,2,0,0,1. FC Union BerlinM'gladbach
12,2019-11-23,1920,0,0,FC Koln,RB Leipzig,4,1,0,RB LeipzigFC Koln
12,2019-11-24,1920,0,0,Hertha,Augsburg,4,0,0,AugsburgHertha
12,2019-11-24,1920,3,1,Mainz,Hoffenheim,1,5,0,HoffenheimMainz
13,2019-11-29,1920,0,0,1. FC Union Berlin,Schalke 04,2,1,0,Schalke 041. FC Union Berlin
13,2019-11-30,1920,1,0,Augsburg,FC Koln,1,1,0,FC KolnAugsburg
13,2019-11-30,1920,3,1,Dortmund,Hertha,1,2,0,HerthaDortmund
13,2019-11-30,1920,1,0,Fortuna Dusseldorf,Hoffenheim,1,1,0,HoffenheimFortuna Dusseldorf
13,2019-11-30,1920,3,1,RB Leipzig,Paderborn,2,3,0,PaderbornRB Leipzig
13,2019-11-30,1920,3,1,Leverkusen,Bayern Munich,1,2,0,Bayern MunichLeverkusen
13,2019-12-01,1920,0,0,Freiburg,M'gladbach,4,2,0,M'gladbachFreiburg
13,2019-12-01,1920,3,1,Werder Bremen,VfL Wolfsburg,2,3,0,VfL WolfsburgWerder Bremen
13,2019-12-02,1920,0,0,Ein Frankfurt,Mainz,2,1,0,MainzEin Frankfurt
14,2019-12-06,1920,1,0,Hertha,Ein Frankfurt,2,2,0,Ein FrankfurtHertha
14,2019-12-07,1920,0,0,Fortuna Dusseldorf,Dortmund,5,0,0,DortmundFortuna Dusseldorf
14,2019-12-07,1920,0,0,Bayern Munich,M'gladbach,2,1,0,M'gladbachBayern Munich
14,2019-12-07,1920,0,0,Wolfsburg,Freiburg,1,0,0,FreiburgWolfsburg
14,2019-12-07,1920,0,0,Mainz,Augsburg,2,1,0,AugsburgMainz
14,2019-12-07,1920,0,0,Hoffenheim,RB Leipzig,3,1,0,RB LeipzigHoffenheim
14,2019-12-07,1920,0,0,Schalke 04,Leverkusen,2,1,0,LeverkusenSchalke 04
14,2019-12-08,1920,0,0,FC Koln,1. FC Union Berlin,2,0,0,1. FC Union BerlinFC Koln
14,2019-12-08,1920,3,1,Paderborn,Werder Bremen,0,1,0,Werder BremenPaderborn
15,2019-12-13,1920,3,1,Augsburg,Hoffenheim,2,4,0,HoffenheimAugsburg
15,2019-12-14,1920,0,0,Leverkusen,FC Koln,2,0,0,FC KolnLeverkusen
15,2019-12-14,1920,0,0,Freiburg,Hertha,1,0,0,HerthaFreiburg
15,2019-12-14,1920,0,0,Werder Bremen,Bayern Munich,6,1,0,Bayern MunichWerder Bremen
15,2019-12-14,1920,3,1,Dortmund,Mainz,0,4,0,MainzDortmund
15,2019-12-14,1920,1,0,1. FC Union Berlin,Paderborn,1,1,0,Paderborn1. FC Union Berlin
15,2019-12-14,1920,3,1,RB Leipzig,Fortuna Dusseldorf,0,3,0,Fortuna DusseldorfRB Leipzig
15,2019-12-15,1920,0,0,M'gladbach,VfL Wolfsburg,2,1,0,VfL WolfsburgM'gladbach
15,2019-12-15,1920,0,0,Ein Frankfurt,Schalke 04,1,0,0,Schalke 04Ein Frankfurt
16,2019-12-17,1920,3,1,Mainz,Werder Bremen,0,5,0,Werder BremenMainz
16,2019-12-17,1920,1,0,RB Leipzig,Dortmund,3,3,0,DortmundRB Leipzig
16,2019-12-17,1920,0,0,Fortuna Dusseldorf,Augsburg,3,0,0,AugsburgFortuna Dusseldorf
16,2019-12-17,1920,3,1,Hoffenheim,1. FC Union Berlin,0,2,0,1. FC Union BerlinHoffenheim
16,2019-12-18,1920,3,1,Hertha,Leverkusen,0,1,0,LeverkusenHertha
16,2019-12-18,1920,3,1,FC Koln,Ein Frankfurt,2,4,0,Ein FrankfurtFC Koln
16,2019-12-18,1920,0,0,Paderborn,M'gladbach,2,0,0,M'gladbachPaderborn
16,2019-12-18,1920,3,1,Bayern Munich,Freiburg,1,3,0,FreiburgBayern Munich
16,2019-12-18,1920,1,0,Schalke 04,VfL Wolfsburg,1,1,0,VfL WolfsburgSchalke 04
17,2019-12-20,1920,0,0,Dortmund,Hoffenheim,2,1,0,HoffenheimDortmund
